SampleID,A type,B type
train4067,Numerical,Numerical
train4068,Numerical,Numerical
train4069,Numerical,Numerical
train4070,Numerical,Numerical
train4071,Numerical,Numerical
train4072,Numerical,Numerical
train4073,Numerical,Numerical
train4074,Numerical,Numerical
train4075,Numerical,Numerical
train4076,Numerical,Numerical
train4077,Numerical,Numerical
train4078,Numerical,Numerical
train4079,Numerical,Numerical
train4080,Numerical,Numerical
train4081,Numerical,Numerical
train4082,Numerical,Numerical
train4083,Numerical,Numerical
train4084,Numerical,Numerical
train4085,Numerical,Numerical
train4086,Numerical,Numerical
train4087,Numerical,Numerical
train4088,Numerical,Numerical
train4089,Numerical,Numerical
train4090,Numerical,Numerical
train4091,Numerical,Numerical
train4092,Numerical,Numerical
train4093,Numerical,Numerical
train4094,Numerical,Numerical
train4095,Numerical,Numerical
train4096,Numerical,Numerical
train4097,Numerical,Numerical
train4098,Numerical,Numerical
train4099,Numerical,Numerical
train4100,Numerical,Numerical
train4101,Numerical,Numerical
train4102,Numerical,Numerical
train4103,Numerical,Numerical
train4104,Numerical,Numerical
train4105,Numerical,Numerical
train4106,Numerical,Numerical
train4107,Numerical,Numerical
train4108,Numerical,Numerical
train4109,Numerical,Numerical
train4110,Numerical,Numerical
train4111,Numerical,Numerical
train4112,Numerical,Numerical
train4113,Numerical,Numerical
train4114,Numerical,Numerical
train4115,Numerical,Numerical
train4116,Numerical,Numerical
train4117,Numerical,Numerical
train4118,Numerical,Numerical
train4119,Numerical,Numerical
train4120,Numerical,Numerical
train4121,Numerical,Numerical
train4122,Numerical,Numerical
train4123,Numerical,Numerical
train4124,Numerical,Numerical
train4125,Numerical,Numerical
train4126,Numerical,Numerical
train4127,Numerical,Numerical
train4128,Numerical,Numerical
train4129,Numerical,Numerical
train4130,Numerical,Numerical
train4131,Numerical,Numerical
train4132,Numerical,Numerical
train4133,Numerical,Numerical
train4134,Numerical,Numerical
train4135,Numerical,Numerical
train4136,Numerical,Numerical
train4137,Numerical,Numerical
train4138,Numerical,Numerical
train4139,Numerical,Numerical
train4140,Numerical,Numerical
train4141,Numerical,Numerical
train4142,Numerical,Numerical
train4143,Numerical,Numerical
train4144,Numerical,Numerical
train4145,Numerical,Numerical
train4146,Numerical,Numerical
train4147,Numerical,Numerical
train4148,Numerical,Numerical
train4149,Numerical,Numerical
train4150,Numerical,Numerical
train4151,Numerical,Numerical
train4152,Numerical,Numerical
train4153,Numerical,Numerical
train4154,Numerical,Numerical
train4155,Numerical,Numerical
train4156,Numerical,Numerical
train4157,Numerical,Numerical
train4158,Numerical,Numerical
train4159,Numerical,Numerical
train4160,Numerical,Numerical
train4161,Numerical,Numerical
train4162,Numerical,Numerical
train4163,Numerical,Numerical
train4164,Numerical,Numerical
train4165,Numerical,Numerical
train4166,Numerical,Numerical
train4167,Numerical,Numerical
train4168,Numerical,Numerical
train4169,Numerical,Numerical
train4170,Numerical,Numerical
train4171,Numerical,Numerical
train4172,Numerical,Numerical
train4173,Numerical,Numerical
train4174,Numerical,Numerical
train4175,Numerical,Numerical
train4176,Numerical,Numerical
train4177,Numerical,Numerical
train4178,Numerical,Numerical
train4179,Numerical,Numerical
train4180,Numerical,Numerical
train4181,Numerical,Numerical
train4182,Numerical,Numerical
train4183,Numerical,Numerical
train4184,Numerical,Numerical
train4185,Numerical,Numerical
train4186,Numerical,Numerical
train4187,Numerical,Numerical
train4188,Numerical,Numerical
train4189,Numerical,Numerical
train4190,Numerical,Numerical
train4191,Numerical,Numerical
train4192,Numerical,Numerical
train4193,Numerical,Numerical
train4194,Numerical,Numerical
train4195,Numerical,Numerical
train4196,Numerical,Numerical
train4197,Numerical,Numerical
train4198,Numerical,Numerical
train4199,Numerical,Numerical
train4200,Numerical,Numerical
train4201,Numerical,Numerical
train4202,Numerical,Numerical
train4203,Numerical,Numerical
train4204,Numerical,Numerical
train4205,Numerical,Numerical
train4206,Numerical,Numerical
train4207,Numerical,Numerical
train4208,Numerical,Numerical
train4209,Numerical,Numerical
train4210,Numerical,Numerical
train4211,Numerical,Numerical
train4212,Numerical,Numerical
train4213,Numerical,Numerical
train4214,Numerical,Numerical
train4215,Numerical,Numerical
train4216,Numerical,Numerical
train4217,Numerical,Numerical
train4218,Numerical,Numerical
train4219,Numerical,Numerical
train4220,Numerical,Numerical
train4221,Numerical,Numerical
train4222,Numerical,Numerical
train4223,Numerical,Numerical
train4224,Numerical,Numerical
train4225,Numerical,Numerical
train4226,Numerical,Numerical
train4227,Numerical,Numerical
train4228,Numerical,Numerical
train4229,Numerical,Numerical
train4230,Numerical,Numerical
train4231,Numerical,Numerical
train4232,Numerical,Numerical
train4233,Numerical,Numerical
train4234,Numerical,Numerical
train4235,Numerical,Numerical
train4236,Numerical,Numerical
train4237,Numerical,Numerical
train4238,Numerical,Numerical
train4239,Numerical,Numerical
train4240,Numerical,Numerical
train4241,Numerical,Numerical
train4242,Numerical,Numerical
train4243,Numerical,Numerical
train4244,Numerical,Numerical
train4245,Numerical,Numerical
train4246,Numerical,Numerical
train4247,Numerical,Numerical
train4248,Numerical,Numerical
train4249,Numerical,Numerical
train4250,Numerical,Numerical
train4251,Numerical,Numerical
train4252,Numerical,Numerical
train4253,Numerical,Numerical
train4254,Numerical,Numerical
train4255,Numerical,Numerical
train4256,Numerical,Numerical
train4257,Numerical,Numerical
train4258,Numerical,Numerical
train4259,Numerical,Numerical
train4260,Numerical,Numerical
train4261,Numerical,Numerical
train4262,Numerical,Numerical
train4263,Numerical,Numerical
train4264,Numerical,Numerical
train4265,Numerical,Numerical
train4266,Numerical,Numerical
train4267,Numerical,Numerical
train4268,Numerical,Numerical
train4269,Numerical,Numerical
train4270,Numerical,Numerical
train4271,Numerical,Numerical
train4272,Numerical,Numerical
train4273,Numerical,Numerical
train4274,Numerical,Numerical
train4275,Numerical,Numerical
train4276,Numerical,Numerical
train4277,Numerical,Numerical
train4278,Numerical,Numerical
train4279,Numerical,Numerical
train4280,Numerical,Numerical
train4281,Numerical,Numerical
train4282,Numerical,Numerical
train4283,Numerical,Numerical
train4284,Numerical,Numerical
train4285,Numerical,Numerical
train4286,Numerical,Numerical
train4287,Numerical,Numerical
train4288,Numerical,Numerical
train4289,Numerical,Numerical
train4290,Numerical,Numerical
train4291,Numerical,Numerical
train4292,Numerical,Numerical
train4293,Numerical,Numerical
train4294,Numerical,Numerical
train4295,Numerical,Numerical
train4296,Numerical,Numerical
train4297,Numerical,Numerical
train4298,Numerical,Numerical
train4299,Numerical,Numerical
train4300,Numerical,Numerical
train4301,Numerical,Numerical
train4302,Numerical,Numerical
train4303,Numerical,Numerical
train4304,Numerical,Numerical
train4305,Numerical,Numerical
train4306,Numerical,Numerical
train4307,Numerical,Numerical
train4308,Numerical,Numerical
train4309,Numerical,Numerical
train4310,Numerical,Numerical
train4311,Numerical,Numerical
train4312,Numerical,Numerical
train4313,Numerical,Numerical
train4314,Numerical,Numerical
train4315,Numerical,Numerical
train4316,Numerical,Numerical
train4317,Numerical,Numerical
train4318,Numerical,Numerical
train4319,Numerical,Numerical
train4320,Numerical,Numerical
train4321,Numerical,Numerical
train4322,Numerical,Numerical
train4323,Numerical,Numerical
train4324,Numerical,Numerical
train4325,Numerical,Numerical
train4326,Numerical,Numerical
train4327,Numerical,Numerical
train4328,Numerical,Numerical
train4329,Numerical,Numerical
train4330,Numerical,Numerical
train4331,Numerical,Numerical
train4332,Numerical,Numerical
train4333,Numerical,Numerical
train4334,Numerical,Numerical
train4335,Numerical,Numerical
train4336,Numerical,Numerical
train4337,Numerical,Numerical
train4338,Numerical,Numerical
train4339,Numerical,Numerical
train4340,Numerical,Numerical
train4341,Numerical,Numerical
train4342,Numerical,Numerical
train4343,Numerical,Numerical
train4344,Numerical,Numerical
train4345,Numerical,Numerical
train4346,Numerical,Numerical
train4347,Numerical,Numerical
train4348,Numerical,Numerical
train4349,Numerical,Numerical
train4350,Numerical,Numerical
train4351,Numerical,Numerical
train4352,Numerical,Numerical
train4353,Numerical,Numerical
train4354,Numerical,Numerical
train4355,Numerical,Numerical
train4356,Numerical,Numerical
train4357,Numerical,Numerical
train4358,Numerical,Numerical
train4359,Numerical,Numerical
train4360,Numerical,Numerical
train4361,Numerical,Numerical
train4362,Numerical,Numerical
train4363,Numerical,Numerical
train4364,Numerical,Numerical
train4365,Numerical,Numerical
train4366,Numerical,Numerical
train4367,Numerical,Numerical
train4368,Numerical,Numerical
train4369,Numerical,Numerical
train4370,Numerical,Numerical
train4371,Numerical,Numerical
train4372,Numerical,Numerical
train4373,Numerical,Numerical
train4374,Numerical,Numerical
train4375,Numerical,Numerical
train4376,Numerical,Numerical
train4377,Numerical,Numerical
train4378,Numerical,Numerical
train4379,Numerical,Numerical
train4380,Numerical,Numerical
train4381,Numerical,Numerical
train4382,Numerical,Numerical
train4383,Numerical,Numerical
train4384,Numerical,Numerical
train4385,Numerical,Numerical
train4386,Numerical,Numerical
train4387,Numerical,Numerical
train4388,Numerical,Numerical
train4389,Numerical,Numerical
train4390,Numerical,Numerical
train4391,Numerical,Numerical
train4392,Numerical,Numerical
train4393,Numerical,Numerical
train4394,Numerical,Numerical
train4395,Numerical,Numerical
train4396,Numerical,Numerical
train4397,Numerical,Numerical
train4398,Numerical,Numerical
train4399,Numerical,Numerical
train4400,Numerical,Numerical
train4401,Numerical,Numerical
train4402,Numerical,Numerical
train4403,Numerical,Numerical
train4404,Numerical,Numerical
train4405,Numerical,Numerical
train4406,Numerical,Numerical
train4407,Numerical,Numerical
train4408,Numerical,Numerical
train4409,Numerical,Numerical
train4410,Numerical,Numerical
train4411,Numerical,Numerical
train4412,Numerical,Numerical
train4413,Numerical,Numerical
train4414,Numerical,Numerical
train4415,Numerical,Numerical
train4416,Numerical,Numerical
train4417,Numerical,Numerical
train4418,Numerical,Numerical
train4419,Numerical,Numerical
train4420,Numerical,Numerical
train4421,Numerical,Numerical
train4422,Numerical,Numerical
train4423,Numerical,Numerical
train4424,Numerical,Numerical
train4425,Numerical,Numerical
train4426,Numerical,Numerical
train4427,Numerical,Numerical
train4428,Numerical,Numerical
train4429,Numerical,Numerical
train4430,Numerical,Numerical
train4431,Numerical,Numerical
train4432,Numerical,Numerical
train4433,Numerical,Numerical
train4434,Numerical,Numerical
train4435,Numerical,Numerical
train4436,Numerical,Numerical
train4437,Numerical,Numerical
train4438,Numerical,Numerical
train4439,Numerical,Numerical
train4440,Numerical,Numerical
train4441,Numerical,Numerical
train4442,Numerical,Numerical
train4443,Numerical,Numerical
train4444,Numerical,Numerical
train4445,Numerical,Numerical
train4446,Numerical,Numerical
train4447,Numerical,Numerical
train4448,Numerical,Numerical
train4449,Numerical,Numerical
train4450,Numerical,Numerical
train4451,Numerical,Numerical
train4452,Numerical,Numerical
train4453,Numerical,Numerical
train4454,Numerical,Numerical
train4455,Numerical,Numerical
train4456,Numerical,Numerical
train4457,Numerical,Numerical
train4458,Numerical,Numerical
train4459,Numerical,Numerical
train4460,Numerical,Numerical
train4461,Numerical,Numerical
train4462,Numerical,Numerical
train4463,Numerical,Numerical
train4464,Numerical,Numerical
train4465,Numerical,Numerical
train4466,Numerical,Numerical
train4467,Numerical,Numerical
train4468,Numerical,Numerical
train4469,Numerical,Numerical
train4470,Numerical,Numerical
train4471,Numerical,Numerical
train4472,Numerical,Numerical
train4473,Numerical,Numerical
train4474,Numerical,Numerical
train4475,Numerical,Numerical
train4476,Numerical,Numerical
train4477,Numerical,Numerical
train4478,Numerical,Numerical
train4479,Numerical,Numerical
train4480,Numerical,Numerical
train4481,Numerical,Numerical
train4482,Numerical,Numerical
train4483,Numerical,Numerical
train4484,Numerical,Numerical
train4485,Numerical,Numerical
train4486,Numerical,Numerical
train4487,Numerical,Numerical
train4488,Numerical,Numerical
train4489,Numerical,Numerical
train4490,Numerical,Numerical
train4491,Numerical,Numerical
train4492,Numerical,Numerical
train4493,Numerical,Numerical
train4494,Numerical,Numerical
train4495,Numerical,Numerical
train4496,Numerical,Numerical
train4497,Numerical,Numerical
train4498,Numerical,Numerical
train4499,Numerical,Numerical
train4500,Numerical,Numerical
train4501,Numerical,Numerical
train4502,Numerical,Numerical
train4503,Numerical,Numerical
train4504,Numerical,Numerical
train4505,Numerical,Numerical
train4506,Numerical,Numerical
train4507,Numerical,Numerical
train4508,Numerical,Numerical
train4509,Numerical,Numerical
train4510,Numerical,Numerical
train4511,Numerical,Numerical
train4512,Numerical,Numerical
train4513,Numerical,Numerical
train4514,Numerical,Numerical
train4515,Numerical,Numerical
train4516,Numerical,Numerical
train4517,Numerical,Numerical
train4518,Numerical,Numerical
train4519,Numerical,Numerical
train4520,Numerical,Numerical
train4521,Numerical,Numerical
train4522,Numerical,Numerical
train4523,Numerical,Numerical
train4524,Numerical,Numerical
train4525,Numerical,Numerical
train4526,Numerical,Numerical
train4527,Numerical,Numerical
train4528,Numerical,Numerical
train4529,Numerical,Numerical
train4530,Numerical,Numerical
train4531,Numerical,Numerical
train4532,Numerical,Numerical
train4533,Numerical,Numerical
train4534,Numerical,Numerical
train4535,Numerical,Numerical
train4536,Numerical,Numerical
train4537,Numerical,Numerical
train4538,Numerical,Numerical
train4539,Numerical,Numerical
train4540,Numerical,Numerical
train4541,Numerical,Numerical
train4542,Numerical,Numerical
train4543,Numerical,Numerical
train4544,Numerical,Numerical
train4545,Numerical,Numerical
train4546,Numerical,Numerical
train4547,Numerical,Numerical
train4548,Numerical,Numerical
train4549,Numerical,Numerical
train4550,Numerical,Numerical
train4551,Numerical,Numerical
train4552,Numerical,Numerical
train4553,Numerical,Numerical
train4554,Numerical,Numerical
train4555,Numerical,Numerical
train4556,Numerical,Numerical
train4557,Numerical,Numerical
train4558,Numerical,Numerical
train4559,Numerical,Numerical
train4560,Numerical,Numerical
train4561,Numerical,Numerical
train4562,Numerical,Numerical
train4563,Numerical,Numerical
train4564,Numerical,Numerical
train4565,Numerical,Numerical
train4566,Numerical,Numerical
train4567,Numerical,Numerical
train4568,Numerical,Numerical
train4569,Numerical,Numerical
train4570,Numerical,Numerical
train4571,Numerical,Numerical
train4572,Numerical,Numerical
train4573,Numerical,Numerical
train4574,Numerical,Numerical
train4575,Numerical,Numerical
train4576,Numerical,Numerical
train4577,Numerical,Numerical
train4578,Numerical,Numerical
train4579,Numerical,Numerical
train4580,Numerical,Numerical
train4581,Numerical,Numerical
train4582,Numerical,Numerical
train4583,Numerical,Numerical
train4584,Numerical,Numerical
train4585,Numerical,Numerical
train4586,Numerical,Numerical
train4587,Numerical,Numerical
train4588,Numerical,Numerical
train4589,Numerical,Numerical
train4590,Numerical,Numerical
train4591,Numerical,Numerical
train4592,Numerical,Numerical
train4593,Numerical,Numerical
train4594,Numerical,Numerical
train4595,Numerical,Numerical
train4596,Numerical,Numerical
train4597,Numerical,Numerical
train4598,Numerical,Numerical
train4599,Numerical,Numerical
train4600,Numerical,Numerical
train4601,Numerical,Numerical
train4602,Numerical,Numerical
train4603,Numerical,Numerical
train4604,Numerical,Numerical
train4605,Numerical,Numerical
train4606,Numerical,Numerical
train4607,Numerical,Numerical
train4608,Numerical,Numerical
train4609,Numerical,Numerical
train4610,Numerical,Numerical
train4611,Numerical,Numerical
train4612,Numerical,Numerical
train4613,Numerical,Numerical
train4614,Numerical,Numerical
train4615,Numerical,Numerical
train4616,Numerical,Numerical
train4617,Numerical,Numerical
train4618,Numerical,Numerical
train4619,Numerical,Numerical
train4620,Numerical,Numerical
train4621,Numerical,Numerical
train4622,Numerical,Numerical
train4623,Numerical,Numerical
train4624,Numerical,Numerical
train4625,Numerical,Numerical
train4626,Numerical,Numerical
train4627,Numerical,Numerical
train4628,Numerical,Numerical
train4629,Numerical,Numerical
train4630,Numerical,Numerical
train4631,Numerical,Numerical
train4632,Numerical,Numerical
train4633,Numerical,Numerical
train4634,Numerical,Numerical
train4635,Numerical,Numerical
train4636,Numerical,Numerical
train4637,Numerical,Numerical
train4638,Numerical,Numerical
train4639,Numerical,Numerical
train4640,Numerical,Numerical
train4641,Numerical,Numerical
train4642,Numerical,Numerical
train4643,Numerical,Numerical
train4644,Numerical,Numerical
train4645,Numerical,Numerical
train4646,Numerical,Numerical
train4647,Numerical,Numerical
train4648,Numerical,Numerical
train4649,Numerical,Numerical
train4650,Numerical,Numerical
train4651,Numerical,Numerical
train4652,Numerical,Numerical
train4653,Numerical,Numerical
train4654,Numerical,Numerical
train4655,Numerical,Numerical
train4656,Numerical,Numerical
train4657,Numerical,Numerical
train4658,Numerical,Numerical
train4659,Numerical,Numerical
train4660,Numerical,Numerical
train4661,Numerical,Numerical
train4662,Numerical,Numerical
train4663,Numerical,Numerical
train4664,Numerical,Numerical
train4665,Numerical,Numerical
train4666,Numerical,Numerical
train4667,Numerical,Numerical
train4668,Numerical,Numerical
train4669,Numerical,Numerical
train4670,Numerical,Numerical
train4671,Numerical,Numerical
train4672,Numerical,Numerical
train4673,Numerical,Numerical
train4674,Numerical,Numerical
train4675,Numerical,Numerical
train4676,Numerical,Numerical
train4677,Numerical,Numerical
train4678,Numerical,Numerical
train4679,Numerical,Numerical
train4680,Numerical,Numerical
train4681,Numerical,Numerical
train4682,Numerical,Numerical
train4683,Numerical,Numerical
train4684,Numerical,Numerical
train4685,Numerical,Numerical
train4686,Numerical,Numerical
train4687,Numerical,Numerical
train4688,Numerical,Numerical
train4689,Numerical,Numerical
train4690,Numerical,Numerical
train4691,Numerical,Numerical
train4692,Numerical,Numerical
train4693,Numerical,Numerical
train4694,Numerical,Numerical
train4695,Numerical,Numerical
train4696,Numerical,Numerical
train4697,Numerical,Numerical
train4698,Numerical,Numerical
train4699,Numerical,Numerical
train4700,Numerical,Numerical
train4701,Numerical,Numerical
train4702,Numerical,Numerical
train4703,Numerical,Numerical
train4704,Numerical,Numerical
train4705,Numerical,Numerical
train4706,Numerical,Numerical
train4707,Numerical,Numerical
train4708,Numerical,Numerical
train4709,Numerical,Numerical
train4710,Numerical,Numerical
train4711,Numerical,Numerical
train4712,Numerical,Numerical
train4713,Numerical,Numerical
train4714,Numerical,Numerical
train4715,Numerical,Numerical
train4716,Numerical,Numerical
train4717,Numerical,Numerical
train4718,Numerical,Numerical
train4719,Numerical,Numerical
train4720,Numerical,Numerical
train4721,Numerical,Numerical
train4722,Numerical,Numerical
train4723,Numerical,Numerical
train4724,Numerical,Numerical
train4725,Numerical,Numerical
train4726,Numerical,Numerical
train4727,Numerical,Numerical
train4728,Numerical,Numerical
train4729,Numerical,Numerical
train4730,Numerical,Numerical
train4731,Numerical,Numerical
train4732,Numerical,Numerical
train4733,Numerical,Numerical
train4734,Numerical,Numerical
train4735,Numerical,Numerical
train4736,Numerical,Numerical
train4737,Numerical,Numerical
train4738,Numerical,Numerical
train4739,Numerical,Numerical
train4740,Numerical,Numerical
train4741,Numerical,Numerical
train4742,Numerical,Numerical
train4743,Numerical,Numerical
train4744,Numerical,Numerical
train4745,Numerical,Numerical
train4746,Numerical,Numerical
train4747,Numerical,Numerical
train4748,Numerical,Numerical
train4749,Numerical,Numerical
train4750,Numerical,Numerical
train4751,Numerical,Numerical
train4752,Numerical,Numerical
train4753,Numerical,Numerical
train4754,Numerical,Numerical
train4755,Numerical,Numerical
train4756,Numerical,Numerical
train4757,Numerical,Numerical
train4758,Numerical,Numerical
train4759,Numerical,Numerical
train4760,Numerical,Numerical
train4761,Numerical,Numerical
train4762,Numerical,Numerical
train4763,Numerical,Numerical
train4764,Numerical,Numerical
train4765,Numerical,Numerical
train4766,Numerical,Numerical
train4767,Numerical,Numerical
train4768,Numerical,Numerical
train4769,Numerical,Numerical
train4770,Numerical,Numerical
train4771,Numerical,Numerical
train4772,Numerical,Numerical
train4773,Numerical,Numerical
train4774,Numerical,Numerical
train4775,Numerical,Numerical
train4776,Numerical,Numerical
train4777,Numerical,Numerical
train4778,Numerical,Numerical
train4779,Numerical,Numerical
train4780,Numerical,Numerical
train4781,Numerical,Numerical
train4782,Numerical,Numerical
train4783,Numerical,Numerical
train4784,Numerical,Numerical
train4785,Numerical,Numerical
train4786,Numerical,Numerical
train4787,Numerical,Numerical
train4788,Numerical,Numerical
train4789,Numerical,Numerical
train4790,Numerical,Numerical
train4791,Numerical,Numerical
train4792,Numerical,Numerical
train4793,Numerical,Numerical
train4794,Numerical,Numerical
train4795,Numerical,Numerical
train4796,Numerical,Numerical
train4797,Numerical,Numerical
train4798,Numerical,Numerical
train4799,Numerical,Numerical
train4800,Numerical,Numerical
train4801,Numerical,Numerical
train4802,Numerical,Numerical
train4803,Numerical,Numerical
train4804,Numerical,Numerical
train4805,Numerical,Numerical
train4806,Numerical,Numerical
train4807,Numerical,Numerical
train4808,Numerical,Numerical
train4809,Numerical,Numerical
train4810,Numerical,Numerical
train4811,Numerical,Numerical
train4812,Numerical,Numerical
train4813,Numerical,Numerical
train4814,Numerical,Numerical
train4815,Numerical,Numerical
train4816,Numerical,Numerical
train4817,Numerical,Numerical
train4818,Numerical,Numerical
train4819,Numerical,Numerical
train4820,Numerical,Numerical
train4821,Numerical,Numerical
train4822,Numerical,Numerical
train4823,Numerical,Numerical
train4824,Numerical,Numerical
train4825,Numerical,Numerical
train4826,Numerical,Numerical
train4827,Numerical,Numerical
train4828,Numerical,Numerical
train4829,Numerical,Numerical
train4830,Numerical,Numerical
train4831,Numerical,Numerical
train4832,Numerical,Numerical
train4833,Numerical,Numerical
train4834,Numerical,Numerical
train4835,Numerical,Numerical
train4836,Numerical,Numerical
train4837,Numerical,Numerical
train4838,Numerical,Numerical
train4839,Numerical,Numerical
train4840,Numerical,Numerical
train4841,Numerical,Numerical
train4842,Numerical,Numerical
train4843,Numerical,Numerical
train4844,Numerical,Numerical
train4845,Numerical,Numerical
train4846,Numerical,Numerical
train4847,Numerical,Numerical
train4848,Numerical,Numerical
train4849,Numerical,Numerical
train4850,Numerical,Numerical
train4851,Numerical,Numerical
train4852,Numerical,Numerical
train4853,Numerical,Numerical
train4854,Numerical,Numerical
train4855,Numerical,Numerical
train4856,Numerical,Numerical
train4857,Numerical,Numerical
train4858,Numerical,Numerical
train4859,Numerical,Numerical
train4860,Numerical,Numerical
train4861,Numerical,Numerical
train4862,Numerical,Numerical
train4863,Numerical,Numerical
train4864,Numerical,Numerical
train4865,Numerical,Numerical
train4866,Numerical,Numerical
train4867,Numerical,Numerical
train4868,Numerical,Numerical
train4869,Numerical,Numerical
train4870,Numerical,Numerical
train4871,Numerical,Numerical
train4872,Numerical,Numerical
train4873,Numerical,Numerical
train4874,Numerical,Numerical
train4875,Numerical,Numerical
train4876,Numerical,Numerical
train4877,Numerical,Numerical
train4878,Numerical,Numerical
train4879,Numerical,Numerical
train4880,Numerical,Numerical
train4881,Numerical,Numerical
train4882,Numerical,Numerical
train4883,Numerical,Numerical
train4884,Numerical,Numerical
train4885,Numerical,Numerical
train4886,Numerical,Numerical
train4887,Numerical,Numerical
train4888,Numerical,Numerical
train4889,Numerical,Numerical
train4890,Numerical,Numerical
train4891,Numerical,Numerical
train4892,Numerical,Numerical
train4893,Numerical,Numerical
train4894,Numerical,Numerical
train4895,Numerical,Numerical
train4896,Numerical,Numerical
train4897,Numerical,Numerical
train4898,Numerical,Numerical
train4899,Numerical,Numerical
train4900,Numerical,Numerical
train4901,Numerical,Numerical
train4902,Numerical,Numerical
train4903,Numerical,Numerical
train4904,Numerical,Numerical
train4905,Numerical,Numerical
train4906,Numerical,Numerical
train4907,Numerical,Numerical
train4908,Numerical,Numerical
train4909,Numerical,Numerical
train4910,Numerical,Numerical
train4911,Numerical,Numerical
train4912,Numerical,Numerical
train4913,Numerical,Numerical
train4914,Numerical,Numerical
train4915,Numerical,Numerical
train4916,Numerical,Numerical
train4917,Numerical,Numerical
train4918,Numerical,Numerical
train4919,Numerical,Numerical
train4920,Numerical,Numerical
train4921,Numerical,Numerical
train4922,Numerical,Numerical
train4923,Numerical,Numerical
train4924,Numerical,Numerical
train4925,Numerical,Numerical
train4926,Numerical,Numerical
train4927,Numerical,Numerical
train4928,Numerical,Numerical
train4929,Numerical,Numerical
train4930,Numerical,Numerical
train4931,Numerical,Numerical
train4932,Numerical,Numerical
train4933,Numerical,Numerical
train4934,Numerical,Numerical
train4935,Numerical,Numerical
train4936,Numerical,Numerical
train4937,Numerical,Numerical
train4938,Numerical,Numerical
train4939,Numerical,Numerical
train4940,Numerical,Numerical
train4941,Numerical,Numerical
train4942,Numerical,Numerical
train4943,Numerical,Numerical
train4944,Numerical,Numerical
train4945,Numerical,Numerical
train4946,Numerical,Numerical
train4947,Numerical,Numerical
train4948,Numerical,Numerical
train4949,Numerical,Numerical
train4950,Numerical,Numerical
train4951,Numerical,Numerical
train4952,Numerical,Numerical
train4953,Numerical,Numerical
train4954,Numerical,Numerical
train4955,Numerical,Numerical
train4956,Numerical,Numerical
train4957,Numerical,Numerical
train4958,Numerical,Numerical
train4959,Numerical,Numerical
train4960,Numerical,Numerical
train4961,Numerical,Numerical
train4962,Numerical,Numerical
train4963,Numerical,Numerical
train4964,Numerical,Numerical
train4965,Numerical,Numerical
train4966,Numerical,Numerical
train4967,Numerical,Numerical
train4968,Numerical,Numerical
train4969,Numerical,Numerical
train4970,Numerical,Numerical
train4971,Numerical,Numerical
train4972,Numerical,Numerical
train4973,Numerical,Numerical
train4974,Numerical,Numerical
train4975,Numerical,Numerical
train4976,Numerical,Numerical
train4977,Numerical,Numerical
train4978,Numerical,Numerical
train4979,Numerical,Numerical
train4980,Numerical,Numerical
train4981,Numerical,Numerical
train4982,Numerical,Numerical
train4983,Numerical,Numerical
train4984,Numerical,Numerical
train4985,Numerical,Numerical
train4986,Numerical,Numerical
train4987,Numerical,Numerical
train4988,Numerical,Numerical
train4989,Numerical,Numerical
train4990,Numerical,Numerical
train4991,Numerical,Numerical
train4992,Numerical,Numerical
train4993,Numerical,Numerical
train4994,Numerical,Numerical
train4995,Numerical,Numerical
train4996,Numerical,Numerical
train4997,Numerical,Numerical
train4998,Numerical,Numerical
train4999,Numerical,Numerical
train5000,Numerical,Numerical
train5001,Numerical,Numerical
train5002,Numerical,Numerical
train5003,Numerical,Numerical
train5004,Numerical,Numerical
train5005,Numerical,Numerical
train5006,Numerical,Numerical
train5007,Numerical,Numerical
train5008,Numerical,Numerical
train5009,Numerical,Numerical
train5010,Numerical,Numerical
train5011,Numerical,Numerical
train5012,Numerical,Numerical
train5013,Numerical,Numerical
train5014,Numerical,Numerical
train5015,Numerical,Numerical
train5016,Numerical,Numerical
train5017,Numerical,Numerical
train5018,Numerical,Numerical
train5019,Numerical,Numerical
train5020,Numerical,Numerical
train5021,Numerical,Numerical
train5022,Numerical,Numerical
train5023,Numerical,Numerical
train5024,Numerical,Numerical
train5025,Numerical,Numerical
train5026,Numerical,Numerical
train5027,Numerical,Numerical
train5028,Numerical,Numerical
train5029,Numerical,Numerical
train5030,Numerical,Numerical
train5031,Numerical,Numerical
train5032,Numerical,Numerical
train5033,Numerical,Numerical
train5034,Numerical,Numerical
train5035,Numerical,Numerical
train5036,Numerical,Numerical
train5037,Numerical,Numerical
train5038,Numerical,Numerical
train5039,Numerical,Numerical
train5040,Numerical,Numerical
train5041,Numerical,Numerical
train5042,Numerical,Numerical
train5043,Numerical,Numerical
train5044,Numerical,Numerical
train5045,Numerical,Numerical
train5046,Numerical,Numerical
train5047,Numerical,Numerical
train5048,Numerical,Numerical
train5049,Numerical,Numerical
train5050,Numerical,Numerical
train5051,Numerical,Numerical
train5052,Numerical,Numerical
train5053,Numerical,Numerical
train5054,Numerical,Numerical
train5055,Numerical,Numerical
train5056,Numerical,Numerical
train5057,Numerical,Numerical
train5058,Numerical,Numerical
train5059,Numerical,Numerical
train5060,Numerical,Numerical
train5061,Numerical,Numerical
train5062,Numerical,Numerical
train5063,Numerical,Numerical
train5064,Numerical,Numerical
train5065,Numerical,Numerical
