SampleID,A type,B type
train4141,Binary,Numerical
train4142,Categorical,Numerical
train4143,Categorical,Categorical
train4144,Binary,Categorical
train4145,Numerical,Numerical
train4146,Numerical,Numerical
train4147,Numerical,Categorical
train4148,Numerical,Binary
train4149,Numerical,Numerical
train4150,Numerical,Numerical
train4151,Numerical,Numerical
train4152,Categorical,Numerical
train4153,Categorical,Categorical
train4154,Numerical,Numerical
train4155,Numerical,Categorical
train4156,Numerical,Categorical
train4157,Numerical,Numerical
train4158,Numerical,Categorical
train4159,Categorical,Numerical
train4160,Numerical,Numerical
train4161,Numerical,Numerical
train4162,Numerical,Numerical
train4163,Categorical,Binary
train4164,Numerical,Numerical
train4165,Categorical,Numerical
train4166,Numerical,Categorical
train4167,Categorical,Numerical
train4168,Numerical,Numerical
train4169,Binary,Numerical
train4170,Numerical,Numerical
train4171,Numerical,Numerical
train4172,Numerical,Numerical
train4173,Categorical,Binary
train4174,Numerical,Numerical
train4175,Numerical,Numerical
train4176,Categorical,Binary
train4177,Numerical,Numerical
train4178,Numerical,Binary
train4179,Numerical,Binary
train4180,Categorical,Categorical
train4181,Binary,Numerical
train4182,Numerical,Numerical
train4183,Numerical,Binary
train4184,Binary,Numerical
train4185,Numerical,Numerical
train4186,Categorical,Categorical
train4187,Numerical,Binary
train4188,Numerical,Numerical
train4189,Categorical,Numerical
train4190,Categorical,Numerical
train4191,Numerical,Binary
train4192,Numerical,Categorical
train4193,Numerical,Numerical
train4194,Categorical,Numerical
train4195,Numerical,Numerical
train4196,Numerical,Numerical
train4197,Numerical,Categorical
train4198,Numerical,Binary
train4199,Binary,Numerical
train4200,Numerical,Numerical
train4201,Binary,Numerical
train4202,Binary,Numerical
train4203,Numerical,Numerical
train4204,Binary,Numerical
train4205,Numerical,Binary
train4206,Numerical,Numerical
train4207,Binary,Numerical
train4208,Numerical,Numerical
train4209,Numerical,Numerical
train4210,Binary,Numerical
train4211,Numerical,Numerical
train4212,Numerical,Numerical
train4213,Numerical,Binary
train4214,Numerical,Numerical
train4215,Numerical,Numerical
train4216,Numerical,Numerical
train4217,Numerical,Numerical
train4218,Numerical,Numerical
train4219,Numerical,Numerical
train4220,Numerical,Numerical
train4221,Binary,Numerical
train4222,Numerical,Binary
train4223,Numerical,Numerical
train4224,Binary,Numerical
train4225,Binary,Numerical
train4226,Numerical,Numerical
train4227,Numerical,Binary
train4228,Numerical,Numerical
train4229,Numerical,Numerical
train4230,Numerical,Binary
train4231,Categorical,Binary
train4232,Numerical,Binary
train4233,Numerical,Numerical
train4234,Numerical,Numerical
train4235,Numerical,Categorical
train4236,Binary,Binary
train4237,Numerical,Numerical
train4238,Numerical,Categorical
train4239,Numerical,Numerical
train4240,Numerical,Numerical
train4241,Binary,Numerical
train4242,Numerical,Numerical
train4243,Categorical,Numerical
train4244,Numerical,Numerical
train4245,Numerical,Numerical
train4246,Numerical,Numerical
train4247,Numerical,Numerical
train4248,Numerical,Numerical
train4249,Numerical,Numerical
train4250,Numerical,Numerical
train4251,Numerical,Numerical
train4252,Binary,Categorical
train4253,Numerical,Numerical
train4254,Numerical,Numerical
train4255,Numerical,Binary
train4256,Numerical,Numerical
train4257,Numerical,Numerical
train4258,Categorical,Numerical
train4259,Numerical,Numerical
train4260,Numerical,Numerical
train4261,Numerical,Categorical
train4262,Numerical,Categorical
train4263,Categorical,Numerical
train4264,Numerical,Binary
train4265,Numerical,Numerical
train4266,Numerical,Binary
train4267,Categorical,Numerical
train4268,Numerical,Binary
train4269,Categorical,Numerical
train4270,Numerical,Numerical
train4271,Numerical,Numerical
train4272,Numerical,Numerical
train4273,Numerical,Numerical
train4274,Binary,Binary
train4275,Binary,Numerical
train4276,Binary,Categorical
train4277,Numerical,Numerical
train4278,Numerical,Numerical
train4279,Numerical,Numerical
train4280,Numerical,Numerical
train4281,Numerical,Binary
train4282,Numerical,Numerical
train4283,Numerical,Binary
train4284,Numerical,Numerical
train4285,Categorical,Categorical
train4286,Numerical,Categorical
train4287,Numerical,Numerical
train4288,Numerical,Numerical
train4289,Categorical,Numerical
train4290,Numerical,Numerical
train4291,Numerical,Numerical
train4292,Numerical,Numerical
train4293,Numerical,Binary
train4294,Numerical,Numerical
train4295,Numerical,Binary
train4296,Binary,Numerical
train4297,Numerical,Numerical
train4298,Numerical,Numerical
train4299,Numerical,Numerical
train4300,Binary,Numerical
train4301,Numerical,Numerical
train4302,Numerical,Numerical
train4303,Numerical,Numerical
train4304,Binary,Numerical
train4305,Binary,Numerical
train4306,Categorical,Numerical
train4307,Numerical,Numerical
train4308,Numerical,Numerical
train4309,Numerical,Numerical
train4310,Categorical,Binary
train4311,Numerical,Numerical
train4312,Numerical,Numerical
train4313,Numerical,Categorical
train4314,Numerical,Numerical
train4315,Categorical,Numerical
train4316,Categorical,Binary
train4317,Numerical,Binary
train4318,Numerical,Binary
train4319,Numerical,Categorical
train4320,Numerical,Numerical
train4321,Numerical,Numerical
train4322,Numerical,Binary
train4323,Numerical,Numerical
train4324,Numerical,Numerical
train4325,Numerical,Categorical
train4326,Numerical,Numerical
train4327,Numerical,Numerical
train4328,Numerical,Numerical
train4329,Categorical,Numerical
train4330,Numerical,Numerical
train4331,Categorical,Numerical
train4332,Numerical,Numerical
train4333,Numerical,Categorical
train4334,Numerical,Numerical
train4335,Numerical,Numerical
train4336,Numerical,Numerical
train4337,Numerical,Categorical
train4338,Numerical,Numerical
train4339,Numerical,Numerical
train4340,Binary,Binary
train4341,Numerical,Numerical
train4342,Categorical,Numerical
train4343,Numerical,Numerical
train4344,Numerical,Numerical
train4345,Categorical,Numerical
train4346,Categorical,Numerical
train4347,Binary,Numerical
train4348,Numerical,Numerical
train4349,Numerical,Binary
train4350,Numerical,Numerical
train4351,Binary,Numerical
train4352,Categorical,Categorical
train4353,Numerical,Numerical
train4354,Binary,Numerical
train4355,Numerical,Numerical
train4356,Numerical,Numerical
train4357,Numerical,Numerical
train4358,Numerical,Binary
train4359,Numerical,Binary
train4360,Categorical,Numerical
train4361,Numerical,Numerical
train4362,Numerical,Numerical
train4363,Numerical,Numerical
train4364,Categorical,Numerical
train4365,Numerical,Numerical
train4366,Numerical,Numerical
train4367,Numerical,Binary
train4368,Numerical,Categorical
train4369,Numerical,Numerical
train4370,Categorical,Numerical
train4371,Numerical,Numerical
train4372,Binary,Numerical
train4373,Numerical,Numerical
train4374,Numerical,Categorical
train4375,Numerical,Numerical
train4376,Numerical,Numerical
train4377,Numerical,Numerical
train4378,Numerical,Categorical
train4379,Binary,Numerical
train4380,Numerical,Numerical
train4381,Numerical,Binary
train4382,Numerical,Numerical
train4383,Numerical,Binary
train4384,Binary,Numerical
train4385,Numerical,Numerical
train4386,Numerical,Binary
train4387,Numerical,Numerical
train4388,Numerical,Binary
train4389,Numerical,Numerical
train4390,Numerical,Numerical
train4391,Numerical,Categorical
train4392,Numerical,Numerical
train4393,Numerical,Numerical
train4394,Numerical,Numerical
train4395,Numerical,Categorical
train4396,Numerical,Binary
train4397,Binary,Categorical
train4398,Numerical,Numerical
train4399,Categorical,Categorical
train4400,Numerical,Numerical
train4401,Categorical,Numerical
train4402,Numerical,Numerical
train4403,Numerical,Numerical
train4404,Numerical,Numerical
train4405,Numerical,Categorical
train4406,Categorical,Numerical
train4407,Numerical,Numerical
train4408,Numerical,Numerical
train4409,Numerical,Binary
train4410,Categorical,Numerical
train4411,Numerical,Numerical
train4412,Numerical,Binary
train4413,Numerical,Numerical
train4414,Numerical,Categorical
train4415,Numerical,Binary
train4416,Numerical,Numerical
train4417,Numerical,Binary
train4418,Binary,Numerical
train4419,Numerical,Numerical
train4420,Categorical,Numerical
train4421,Numerical,Numerical
train4422,Categorical,Numerical
train4423,Binary,Numerical
train4424,Numerical,Numerical
train4425,Numerical,Numerical
train4426,Binary,Categorical
train4427,Categorical,Binary
train4428,Numerical,Binary
train4429,Numerical,Numerical
train4430,Numerical,Numerical
train4431,Categorical,Numerical
train4432,Numerical,Numerical
train4433,Numerical,Numerical
train4434,Numerical,Numerical
train4435,Numerical,Categorical
train4436,Numerical,Numerical
train4437,Numerical,Categorical
train4438,Numerical,Numerical
train4439,Numerical,Numerical
train4440,Binary,Numerical
train4441,Numerical,Numerical
train4442,Numerical,Categorical
train4443,Numerical,Numerical
train4444,Numerical,Numerical
train4445,Numerical,Numerical
train4446,Numerical,Numerical
train4447,Numerical,Numerical
train4448,Numerical,Categorical
train4449,Numerical,Numerical
train4450,Numerical,Numerical
train4451,Binary,Numerical
train4452,Numerical,Binary
train4453,Numerical,Binary
train4454,Numerical,Numerical
train4455,Numerical,Numerical
train4456,Numerical,Numerical
train4457,Numerical,Numerical
train4458,Categorical,Binary
train4459,Numerical,Categorical
train4460,Numerical,Numerical
train4461,Numerical,Numerical
train4462,Binary,Numerical
train4463,Categorical,Numerical
train4464,Categorical,Numerical
train4465,Binary,Numerical
train4466,Numerical,Numerical
train4467,Numerical,Categorical
train4468,Categorical,Numerical
train4469,Numerical,Numerical
train4470,Numerical,Binary
train4471,Numerical,Numerical
train4472,Categorical,Categorical
train4473,Binary,Numerical
train4474,Numerical,Numerical
train4475,Numerical,Categorical
train4476,Numerical,Numerical
train4477,Numerical,Numerical
train4478,Binary,Numerical
train4479,Numerical,Numerical
train4480,Binary,Categorical
train4481,Binary,Categorical
train4482,Binary,Numerical
train4483,Numerical,Categorical
train4484,Numerical,Numerical
train4485,Binary,Categorical
train4486,Numerical,Numerical
train4487,Numerical,Numerical
train4488,Numerical,Categorical
train4489,Binary,Categorical
train4490,Numerical,Numerical
train4491,Binary,Categorical
train4492,Numerical,Binary
train4493,Numerical,Numerical
train4494,Numerical,Numerical
train4495,Numerical,Numerical
train4496,Binary,Numerical
train4497,Numerical,Numerical
train4498,Numerical,Numerical
train4499,Numerical,Numerical
train4500,Numerical,Numerical
train4501,Numerical,Numerical
train4502,Numerical,Numerical
train4503,Numerical,Numerical
train4504,Categorical,Numerical
train4505,Numerical,Numerical
train4506,Numerical,Categorical
train4507,Numerical,Numerical
train4508,Categorical,Categorical
train4509,Numerical,Binary
train4510,Numerical,Categorical
train4511,Numerical,Numerical
train4512,Numerical,Numerical
train4513,Numerical,Categorical
train4514,Numerical,Numerical
train4515,Numerical,Numerical
train4516,Categorical,Numerical
train4517,Numerical,Numerical
train4518,Numerical,Categorical
train4519,Numerical,Numerical
train4520,Binary,Categorical
train4521,Numerical,Numerical
train4522,Numerical,Binary
train4523,Numerical,Numerical
train4524,Numerical,Numerical
train4525,Categorical,Numerical
train4526,Categorical,Numerical
train4527,Numerical,Categorical
train4528,Numerical,Numerical
train4529,Numerical,Numerical
train4530,Binary,Binary
train4531,Binary,Numerical
train4532,Binary,Numerical
train4533,Numerical,Numerical
train4534,Numerical,Numerical
train4535,Numerical,Numerical
train4536,Numerical,Numerical
train4537,Numerical,Binary
train4538,Categorical,Categorical
train4539,Numerical,Numerical
train4540,Numerical,Numerical
train4541,Numerical,Numerical
train4542,Numerical,Numerical
train4543,Numerical,Numerical
train4544,Numerical,Numerical
train4545,Binary,Numerical
train4546,Numerical,Numerical
train4547,Numerical,Numerical
train4548,Binary,Numerical
train4549,Categorical,Numerical
train4550,Categorical,Numerical
train4551,Numerical,Numerical
train4552,Categorical,Numerical
train4553,Categorical,Numerical
train4554,Categorical,Numerical
train4555,Categorical,Numerical
train4556,Numerical,Numerical
train4557,Categorical,Categorical
train4558,Numerical,Numerical
train4559,Binary,Numerical
train4560,Categorical,Numerical
train4561,Categorical,Numerical
train4562,Numerical,Numerical
train4563,Numerical,Numerical
train4564,Numerical,Numerical
train4565,Numerical,Binary
train4566,Binary,Binary
train4567,Numerical,Numerical
train4568,Numerical,Numerical
train4569,Numerical,Binary
train4570,Numerical,Numerical
train4571,Numerical,Numerical
train4572,Numerical,Numerical
train4573,Numerical,Numerical
train4574,Numerical,Numerical
train4575,Numerical,Binary
train4576,Numerical,Binary
train4577,Categorical,Numerical
train4578,Numerical,Numerical
train4579,Numerical,Numerical
train4580,Numerical,Numerical
train4581,Categorical,Numerical
train4582,Numerical,Binary
train4583,Numerical,Numerical
train4584,Numerical,Numerical
train4585,Numerical,Numerical
train4586,Numerical,Numerical
train4587,Categorical,Categorical
train4588,Numerical,Numerical
train4589,Numerical,Numerical
train4590,Numerical,Binary
train4591,Numerical,Numerical
train4592,Numerical,Numerical
train4593,Binary,Binary
train4594,Numerical,Numerical
train4595,Numerical,Numerical
train4596,Numerical,Numerical
train4597,Numerical,Numerical
train4598,Numerical,Numerical
train4599,Numerical,Numerical
train4600,Binary,Binary
train4601,Numerical,Binary
train4602,Numerical,Binary
train4603,Numerical,Numerical
train4604,Numerical,Numerical
train4605,Numerical,Numerical
train4606,Categorical,Numerical
train4607,Numerical,Numerical
train4608,Numerical,Numerical
train4609,Numerical,Numerical
train4610,Numerical,Numerical
train4611,Numerical,Numerical
train4612,Numerical,Numerical
train4613,Numerical,Numerical
train4614,Numerical,Numerical
train4615,Binary,Numerical
train4616,Binary,Numerical
train4617,Binary,Numerical
train4618,Numerical,Numerical
train4619,Numerical,Numerical
train4620,Numerical,Numerical
train4621,Numerical,Numerical
train4622,Numerical,Numerical
train4623,Numerical,Numerical
train4624,Numerical,Numerical
train4625,Numerical,Numerical
train4626,Numerical,Numerical
train4627,Numerical,Binary
train4628,Numerical,Numerical
train4629,Numerical,Numerical
train4630,Numerical,Numerical
train4631,Numerical,Numerical
train4632,Numerical,Numerical
train4633,Numerical,Numerical
train4634,Binary,Numerical
train4635,Numerical,Numerical
train4636,Numerical,Numerical
train4637,Numerical,Numerical
train4638,Numerical,Numerical
train4639,Numerical,Numerical
train4640,Categorical,Numerical
train4641,Numerical,Binary
train4642,Numerical,Categorical
train4643,Binary,Numerical
train4644,Categorical,Numerical
train4645,Binary,Numerical
train4646,Numerical,Numerical
train4647,Numerical,Binary
train4648,Numerical,Numerical
train4649,Numerical,Numerical
train4650,Binary,Numerical
train4651,Categorical,Numerical
train4652,Numerical,Numerical
train4653,Numerical,Numerical
train4654,Numerical,Numerical
train4655,Numerical,Numerical
train4656,Numerical,Numerical
train4657,Numerical,Categorical
train4658,Numerical,Binary
train4659,Numerical,Numerical
train4660,Numerical,Categorical
train4661,Numerical,Numerical
train4662,Numerical,Numerical
train4663,Numerical,Categorical
train4664,Numerical,Numerical
train4665,Numerical,Numerical
train4666,Numerical,Numerical
train4667,Numerical,Numerical
train4668,Numerical,Numerical
train4669,Binary,Numerical
train4670,Categorical,Categorical
train4671,Numerical,Numerical
train4672,Numerical,Numerical
train4673,Numerical,Numerical
train4674,Numerical,Numerical
train4675,Numerical,Categorical
train4676,Numerical,Numerical
train4677,Numerical,Numerical
train4678,Numerical,Binary
train4679,Numerical,Categorical
train4680,Numerical,Numerical
train4681,Numerical,Numerical
train4682,Numerical,Numerical
train4683,Numerical,Numerical
train4684,Numerical,Binary
train4685,Binary,Binary
train4686,Numerical,Numerical
train4687,Numerical,Numerical
train4688,Numerical,Numerical
train4689,Numerical,Numerical
train4690,Numerical,Binary
train4691,Binary,Numerical
train4692,Categorical,Numerical
train4693,Numerical,Numerical
train4694,Numerical,Numerical
train4695,Binary,Numerical
train4696,Numerical,Numerical
train4697,Numerical,Numerical
train4698,Numerical,Numerical
train4699,Numerical,Numerical
train4700,Numerical,Numerical
train4701,Categorical,Binary
train4702,Numerical,Numerical
train4703,Numerical,Numerical
train4704,Numerical,Numerical
train4705,Numerical,Numerical
train4706,Numerical,Categorical
train4707,Numerical,Categorical
train4708,Numerical,Numerical
train4709,Numerical,Binary
train4710,Numerical,Binary
train4711,Numerical,Numerical
train4712,Numerical,Numerical
train4713,Numerical,Numerical
train4714,Numerical,Numerical
train4715,Numerical,Numerical
train4716,Numerical,Categorical
train4717,Numerical,Categorical
train4718,Numerical,Binary
train4719,Categorical,Numerical
train4720,Categorical,Categorical
train4721,Categorical,Numerical
train4722,Numerical,Numerical
train4723,Binary,Numerical
train4724,Numerical,Numerical
train4725,Numerical,Categorical
train4726,Numerical,Numerical
train4727,Numerical,Numerical
train4728,Binary,Binary
train4729,Categorical,Numerical
train4730,Numerical,Numerical
train4731,Numerical,Numerical
train4732,Numerical,Numerical
train4733,Categorical,Numerical
train4734,Binary,Numerical
train4735,Categorical,Numerical
train4736,Numerical,Categorical
train4737,Binary,Categorical
train4738,Numerical,Categorical
train4739,Categorical,Numerical
train4740,Numerical,Numerical
train4741,Numerical,Numerical
train4742,Numerical,Numerical
train4743,Categorical,Numerical
train4744,Binary,Categorical
train4745,Numerical,Numerical
train4746,Numerical,Categorical
train4747,Numerical,Numerical
train4748,Numerical,Numerical
train4749,Categorical,Numerical
train4750,Numerical,Binary
train4751,Numerical,Categorical
train4752,Numerical,Numerical
train4753,Numerical,Numerical
train4754,Numerical,Numerical
train4755,Numerical,Numerical
train4756,Numerical,Binary
train4757,Binary,Numerical
train4758,Numerical,Numerical
train4759,Numerical,Numerical
train4760,Numerical,Numerical
train4761,Numerical,Numerical
train4762,Numerical,Categorical
train4763,Numerical,Numerical
train4764,Numerical,Binary
train4765,Categorical,Numerical
train4766,Numerical,Numerical
train4767,Numerical,Numerical
train4768,Numerical,Categorical
train4769,Numerical,Numerical
train4770,Numerical,Numerical
train4771,Numerical,Numerical
train4772,Numerical,Numerical
train4773,Numerical,Categorical
train4774,Numerical,Numerical
train4775,Numerical,Numerical
train4776,Numerical,Numerical
train4777,Numerical,Numerical
train4778,Numerical,Numerical
train4779,Numerical,Numerical
train4780,Binary,Numerical
train4781,Numerical,Numerical
train4782,Numerical,Numerical
train4783,Numerical,Numerical
train4784,Numerical,Numerical
train4785,Categorical,Numerical
train4786,Numerical,Numerical
train4787,Binary,Binary
train4788,Numerical,Numerical
train4789,Numerical,Numerical
train4790,Numerical,Binary
train4791,Binary,Numerical
train4792,Binary,Numerical
train4793,Numerical,Numerical
train4794,Numerical,Numerical
train4795,Numerical,Numerical
train4796,Numerical,Categorical
train4797,Numerical,Numerical
train4798,Numerical,Numerical
train4799,Numerical,Binary
train4800,Categorical,Numerical
train4801,Binary,Numerical
train4802,Binary,Numerical
train4803,Numerical,Numerical
train4804,Categorical,Categorical
train4805,Numerical,Categorical
train4806,Numerical,Numerical
train4807,Binary,Numerical
train4808,Numerical,Numerical
train4809,Numerical,Numerical
train4810,Numerical,Numerical
train4811,Numerical,Numerical
train4812,Numerical,Binary
train4813,Categorical,Numerical
train4814,Numerical,Numerical
train4815,Binary,Numerical
train4816,Categorical,Numerical
train4817,Numerical,Numerical
train4818,Numerical,Numerical
train4819,Numerical,Numerical
train4820,Numerical,Numerical
train4821,Binary,Numerical
train4822,Numerical,Categorical
train4823,Numerical,Categorical
train4824,Binary,Numerical
train4825,Numerical,Numerical
train4826,Numerical,Numerical
train4827,Numerical,Numerical
train4828,Binary,Numerical
train4829,Numerical,Binary
train4830,Numerical,Numerical
train4831,Numerical,Numerical
train4832,Categorical,Binary
train4833,Numerical,Numerical
train4834,Categorical,Numerical
train4835,Binary,Numerical
train4836,Numerical,Numerical
train4837,Numerical,Numerical
train4838,Numerical,Numerical
train4839,Numerical,Numerical
train4840,Numerical,Numerical
train4841,Numerical,Numerical
train4842,Numerical,Numerical
train4843,Numerical,Numerical
train4844,Numerical,Numerical
train4845,Numerical,Numerical
train4846,Numerical,Categorical
train4847,Numerical,Numerical
train4848,Numerical,Numerical
train4849,Numerical,Binary
train4850,Numerical,Numerical
train4851,Binary,Numerical
train4852,Numerical,Numerical
train4853,Binary,Numerical
train4854,Numerical,Numerical
train4855,Categorical,Numerical
train4856,Categorical,Numerical
train4857,Numerical,Numerical
train4858,Numerical,Numerical
train4859,Numerical,Numerical
train4860,Numerical,Numerical
train4861,Numerical,Binary
train4862,Numerical,Numerical
train4863,Numerical,Binary
train4864,Numerical,Numerical
train4865,Numerical,Categorical
train4866,Numerical,Numerical
train4867,Numerical,Binary
train4868,Numerical,Numerical
train4869,Numerical,Numerical
train4870,Numerical,Numerical
train4871,Binary,Numerical
train4872,Categorical,Numerical
train4873,Binary,Numerical
train4874,Numerical,Numerical
train4875,Numerical,Categorical
train4876,Binary,Numerical
train4877,Binary,Numerical
train4878,Numerical,Categorical
train4879,Numerical,Numerical
train4880,Numerical,Binary
train4881,Numerical,Binary
train4882,Binary,Numerical
train4883,Numerical,Numerical
train4884,Numerical,Numerical
train4885,Numerical,Numerical
train4886,Categorical,Numerical
train4887,Categorical,Numerical
train4888,Categorical,Numerical
train4889,Binary,Numerical
train4890,Categorical,Numerical
train4891,Numerical,Numerical
train4892,Numerical,Numerical
train4893,Binary,Categorical
train4894,Numerical,Numerical
train4895,Numerical,Categorical
train4896,Numerical,Numerical
train4897,Binary,Binary
train4898,Categorical,Numerical
train4899,Numerical,Categorical
train4900,Binary,Numerical
train4901,Numerical,Numerical
train4902,Binary,Numerical
train4903,Numerical,Numerical
train4904,Categorical,Numerical
train4905,Numerical,Numerical
train4906,Numerical,Numerical
train4907,Binary,Numerical
train4908,Numerical,Categorical
train4909,Numerical,Numerical
train4910,Numerical,Numerical
train4911,Numerical,Numerical
train4912,Numerical,Numerical
train4913,Numerical,Binary
train4914,Numerical,Binary
train4915,Numerical,Numerical
train4916,Binary,Numerical
train4917,Categorical,Numerical
train4918,Numerical,Numerical
train4919,Binary,Numerical
train4920,Binary,Numerical
train4921,Numerical,Numerical
train4922,Numerical,Numerical
train4923,Numerical,Numerical
train4924,Numerical,Binary
train4925,Numerical,Categorical
train4926,Numerical,Numerical
train4927,Numerical,Numerical
train4928,Numerical,Numerical
train4929,Numerical,Numerical
train4930,Numerical,Numerical
train4931,Numerical,Categorical
train4932,Numerical,Categorical
train4933,Numerical,Numerical
train4934,Numerical,Numerical
train4935,Categorical,Binary
train4936,Numerical,Numerical
train4937,Numerical,Numerical
train4938,Numerical,Categorical
train4939,Numerical,Numerical
train4940,Numerical,Numerical
train4941,Numerical,Categorical
train4942,Numerical,Numerical
train4943,Numerical,Numerical
train4944,Numerical,Numerical
train4945,Categorical,Numerical
train4946,Numerical,Numerical
train4947,Categorical,Binary
train4948,Categorical,Binary
train4949,Numerical,Numerical
train4950,Numerical,Categorical
train4951,Numerical,Numerical
train4952,Binary,Numerical
train4953,Numerical,Categorical
train4954,Categorical,Numerical
train4955,Numerical,Numerical
train4956,Numerical,Numerical
train4957,Numerical,Numerical
train4958,Binary,Numerical
train4959,Numerical,Categorical
train4960,Binary,Categorical
train4961,Numerical,Numerical
train4962,Numerical,Numerical
train4963,Numerical,Numerical
train4964,Numerical,Numerical
train4965,Numerical,Categorical
train4966,Numerical,Numerical
train4967,Numerical,Numerical
train4968,Binary,Categorical
train4969,Numerical,Numerical
train4970,Numerical,Numerical
train4971,Numerical,Numerical
train4972,Numerical,Numerical
train4973,Categorical,Numerical
train4974,Numerical,Categorical
train4975,Numerical,Binary
train4976,Numerical,Binary
train4977,Numerical,Categorical
train4978,Numerical,Categorical
train4979,Numerical,Numerical
train4980,Binary,Numerical
train4981,Numerical,Numerical
train4982,Numerical,Numerical
train4983,Categorical,Numerical
train4984,Numerical,Numerical
train4985,Numerical,Numerical
train4986,Numerical,Binary
train4987,Numerical,Numerical
train4988,Numerical,Numerical
train4989,Numerical,Numerical
train4990,Numerical,Numerical
train4991,Numerical,Numerical
train4992,Numerical,Binary
train4993,Numerical,Numerical
train4994,Numerical,Numerical
train4995,Numerical,Numerical
train4996,Numerical,Numerical
train4997,Numerical,Numerical
train4998,Categorical,Numerical
train4999,Numerical,Numerical
train5000,Categorical,Numerical
train5001,Numerical,Numerical
train5002,Numerical,Numerical
train5003,Binary,Numerical
train5004,Categorical,Numerical
train5005,Numerical,Numerical
train5006,Numerical,Numerical
train5007,Binary,Numerical
train5008,Numerical,Numerical
train5009,Categorical,Categorical
train5010,Numerical,Numerical
train5011,Numerical,Numerical
train5012,Numerical,Numerical
train5013,Categorical,Numerical
train5014,Numerical,Categorical
train5015,Numerical,Binary
train5016,Numerical,Numerical
train5017,Numerical,Numerical
train5018,Numerical,Numerical
train5019,Binary,Categorical
train5020,Numerical,Numerical
train5021,Numerical,Numerical
train5022,Numerical,Numerical
train5023,Numerical,Binary
train5024,Numerical,Binary
train5025,Numerical,Numerical
train5026,Numerical,Binary
train5027,Numerical,Binary
train5028,Categorical,Numerical
train5029,Numerical,Numerical
train5030,Numerical,Numerical
train5031,Numerical,Numerical
train5032,Numerical,Numerical
train5033,Numerical,Categorical
train5034,Numerical,Numerical
train5035,Numerical,Numerical
train5036,Numerical,Numerical
train5037,Numerical,Numerical
train5038,Numerical,Numerical
train5039,Numerical,Numerical
train5040,Binary,Categorical
train5041,Categorical,Numerical
train5042,Numerical,Numerical
train5043,Numerical,Categorical
train5044,Numerical,Numerical
train5045,Numerical,Numerical
train5046,Numerical,Categorical
train5047,Numerical,Binary
train5048,Categorical,Numerical
train5049,Numerical,Numerical
train5050,Numerical,Numerical
train5051,Numerical,Numerical
train5052,Categorical,Numerical
train5053,Numerical,Numerical
train5054,Numerical,Numerical
train5055,Numerical,Binary
train5056,Numerical,Binary
train5057,Numerical,Numerical
train5058,Categorical,Numerical
train5059,Numerical,Numerical
train5060,Numerical,Numerical
train5061,Numerical,Numerical
train5062,Categorical,Numerical
train5063,Numerical,Binary
train5064,Numerical,Numerical
train5065,Numerical,Numerical
train5066,Numerical,Numerical
train5067,Numerical,Binary
train5068,Numerical,Numerical
train5069,Numerical,Binary
train5070,Numerical,Numerical
train5071,Numerical,Numerical
train5072,Numerical,Numerical
train5073,Binary,Categorical
train5074,Numerical,Numerical
train5075,Binary,Binary
train5076,Numerical,Numerical
train5077,Numerical,Categorical
train5078,Numerical,Numerical
train5079,Numerical,Numerical
train5080,Numerical,Numerical
train5081,Binary,Binary
train5082,Binary,Numerical
train5083,Binary,Binary
train5084,Categorical,Numerical
train5085,Numerical,Numerical
train5086,Numerical,Numerical
train5087,Numerical,Binary
train5088,Numerical,Numerical
train5089,Numerical,Numerical
train5090,Numerical,Numerical
train5091,Categorical,Numerical
train5092,Numerical,Binary
train5093,Categorical,Numerical
train5094,Numerical,Numerical
train5095,Numerical,Binary
train5096,Categorical,Categorical
train5097,Binary,Numerical
train5098,Numerical,Numerical
train5099,Categorical,Categorical
train5100,Numerical,Numerical
train5101,Categorical,Numerical
train5102,Numerical,Numerical
train5103,Numerical,Numerical
train5104,Numerical,Numerical
train5105,Numerical,Numerical
train5106,Numerical,Numerical
train5107,Numerical,Numerical
train5108,Numerical,Binary
train5109,Categorical,Numerical
train5110,Numerical,Numerical
train5111,Numerical,Numerical
train5112,Numerical,Categorical
train5113,Numerical,Binary
train5114,Binary,Numerical
train5115,Numerical,Numerical
train5116,Numerical,Binary
train5117,Numerical,Binary
train5118,Numerical,Numerical
train5119,Categorical,Numerical
train5120,Binary,Categorical
train5121,Numerical,Numerical
train5122,Binary,Numerical
train5123,Numerical,Binary
train5124,Numerical,Numerical
train5125,Numerical,Categorical
train5126,Numerical,Numerical
train5127,Numerical,Numerical
train5128,Numerical,Numerical
train5129,Numerical,Numerical
train5130,Categorical,Numerical
train5131,Numerical,Numerical
train5132,Numerical,Numerical
train5133,Numerical,Numerical
train5134,Numerical,Numerical
train5135,Numerical,Numerical
train5136,Numerical,Numerical
train5137,Numerical,Numerical
train5138,Numerical,Numerical
train5139,Numerical,Numerical
train5140,Binary,Binary
train5141,Numerical,Numerical
train5142,Categorical,Numerical
train5143,Numerical,Numerical
train5144,Numerical,Numerical
train5145,Numerical,Numerical
train5146,Numerical,Numerical
train5147,Numerical,Numerical
train5148,Categorical,Numerical
train5149,Numerical,Numerical
train5150,Binary,Numerical
train5151,Categorical,Numerical
train5152,Numerical,Numerical
train5153,Numerical,Binary
train5154,Numerical,Numerical
train5155,Numerical,Numerical
train5156,Binary,Binary
train5157,Numerical,Numerical
